date_range_start,date_range_end,state,census_block_group,number_devices_residing
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481439501001,188
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480990105033,106
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482015530013,154
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482759501001,49
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482015520012,93
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481130190216,66
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482511304052,182
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481390616004,369
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482150201013,199
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,483090021004,67
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480139602023,110
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480291409002,54
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482012329003,86
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484391060042,150
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482511302142,279
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,483479504003,125
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480410020022,206
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481130192082,61
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484391065103,346
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482015338011,426
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481130142063,79
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484391136222,91
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480850305142,112
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482014328013,31
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480291604004,39
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481677235022,252
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484391135101,80
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,483319508002,98
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482511304101,508
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484391136071,125
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480291217023,129
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,483671404101,202
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,483550032021,393
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482319614002,160
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482150218063,88
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482012327023,113
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480396635001,110
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480739503003,57
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484391132061,82
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,483539504003,67
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481410010013,13
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482150244022,87
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481410102221,36
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480396645015,42
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484391110083,508
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,483610214001,204
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484410104001,36
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480499511002,173
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482511302152,529
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,483630002001,182
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480291901003,38
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480850305221,749
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,483379503001,93
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482012208001,53
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484391132063,90
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481130201002,73
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482150243021,85
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481210216332,69
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482450011002,65
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480291619011,57
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482013135001,36
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482279506002,69
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484910214033,105
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481450003002,89
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484850123003,481
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484391107043,111
